id;user_id;type;entity_type;entity_id;related_id;title;message;is_read;created_at
263a717e-4e70-44db-bf47-dafec9c65011;12930035-7f31-4623-8ec2-a1833703b714;livestream_live;organization;41fb095c-eb98-4241-a471-f047c87158fc;d8481dc4-d29e-4dad-9f9a-6a19cfd05e05;TAPickleball đang phát trực tiếp!;Championship Sunday LIVE | PPA Greater Zion Cup 2026 – Ben Johns & Waters;false;2026-03-29 17:45:02.052051+00
d2874648-2f37-487c-ac0b-a064f5a84137;88851ff9-4082-45ea-8a92-7f81694a1d2e;livestream_live;organization;41fb095c-eb98-4241-a471-f047c87158fc;d8481dc4-d29e-4dad-9f9a-6a19cfd05e05;TAPickleball đang phát trực tiếp!;Championship Sunday LIVE | PPA Greater Zion Cup 2026 – Ben Johns & Waters;false;2026-03-29 17:45:02.052051+00
276980b1-cafd-414d-b255-8c6d904cf45b;481ca5d3-71cc-42d6-809d-a4be432dfd6c;livestream_live;organization;41fb095c-eb98-4241-a471-f047c87158fc;d8481dc4-d29e-4dad-9f9a-6a19cfd05e05;TAPickleball đang phát trực tiếp!;Championship Sunday LIVE | PPA Greater Zion Cup 2026 – Ben Johns & Waters;false;2026-03-29 17:45:02.052051+00
9712d4b3-e179-450e-882e-c5fb787faeff;2ae96b48-6d3a-4f83-9828-95d1310e89ce;livestream_live;organization;41fb095c-eb98-4241-a471-f047c87158fc;d8481dc4-d29e-4dad-9f9a-6a19cfd05e05;TAPickleball đang phát trực tiếp!;Championship Sunday LIVE | PPA Greater Zion Cup 2026 – Ben Johns & Waters;false;2026-03-29 17:45:02.052051+00
7f4a915b-17f2-4d52-b8eb-7856b5ce2358;95c01427-e123-454f-9fae-26e953e4a671;livestream_live;organization;41fb095c-eb98-4241-a471-f047c87158fc;d8481dc4-d29e-4dad-9f9a-6a19cfd05e05;TAPickleball đang phát trực tiếp!;Championship Sunday LIVE | PPA Greater Zion Cup 2026 – Ben Johns & Waters;false;2026-03-29 17:45:02.052051+00
3dd24bff-9501-4713-9314-d1829303e757;12930035-7f31-4623-8ec2-a1833703b714;livestream_live;organization;41fb095c-eb98-4241-a471-f047c87158fc;d8481dc4-d29e-4dad-9f9a-6a19cfd05e05;TAPickleball đang phát trực tiếp!;Championship Sunday LIVE | PPA Greater Zion Cup 2026 – Ben Johns & Waters;false;2026-03-29 17:46:19.562816+00
8f7c5e26-eb78-418f-a3d2-c55700024241;88851ff9-4082-45ea-8a92-7f81694a1d2e;livestream_live;organization;41fb095c-eb98-4241-a471-f047c87158fc;d8481dc4-d29e-4dad-9f9a-6a19cfd05e05;TAPickleball đang phát trực tiếp!;Championship Sunday LIVE | PPA Greater Zion Cup 2026 – Ben Johns & Waters;false;2026-03-29 17:46:19.562816+00
d9a2b97b-02fd-457f-a38b-098f9a38cffd;481ca5d3-71cc-42d6-809d-a4be432dfd6c;livestream_live;organization;41fb095c-eb98-4241-a471-f047c87158fc;d8481dc4-d29e-4dad-9f9a-6a19cfd05e05;TAPickleball đang phát trực tiếp!;Championship Sunday LIVE | PPA Greater Zion Cup 2026 – Ben Johns & Waters;false;2026-03-29 17:46:19.562816+00
67b5c62b-94a5-4e01-b29e-cd7a2d5026fc;2ae96b48-6d3a-4f83-9828-95d1310e89ce;livestream_live;organization;41fb095c-eb98-4241-a471-f047c87158fc;d8481dc4-d29e-4dad-9f9a-6a19cfd05e05;TAPickleball đang phát trực tiếp!;Championship Sunday LIVE | PPA Greater Zion Cup 2026 – Ben Johns & Waters;false;2026-03-29 17:46:19.562816+00
df084eba-0014-45dc-b3fd-d903edd511e6;95c01427-e123-454f-9fae-26e953e4a671;livestream_live;organization;41fb095c-eb98-4241-a471-f047c87158fc;d8481dc4-d29e-4dad-9f9a-6a19cfd05e05;TAPickleball đang phát trực tiếp!;Championship Sunday LIVE | PPA Greater Zion Cup 2026 – Ben Johns & Waters;false;2026-03-29 17:46:19.562816+00
